Location,Filename,AQI,AQI_Class
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-3-77.jpg,158,d_Unhealthy
Tamil Nadu,TN_Mod_2023-02-28-08.30-1-161.jpg,73,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-127.jpg,245,e_Very_Unhealthy
Tamil Nadu,TN_UN_2023-03-06-09.00-2-116.jpg,161,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-36.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UN_2023-02-21-08.30-2.jpg,189,d_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-1-221.jpg,119,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-11.jpg,154,d_Unhealthy
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-341.jpg,199,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-74.jpg,158,d_Unhealthy
Mumbai,MH_UnFSG_2023-03-18-11.00-10.jpg,114,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-03- 09.30-1-84.jpg,162,d_Unhealthy
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-3-41.jpg,101,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-19-12.00-1-47.jpg,160,d_Unhealthy
Mumbai,MH_UnFSG_2023-03-08-11.00-1-391.jpg,124,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-129.jpg,245,e_Very_Unhealthy
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-17.jpg,111,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-15-14.30-1-15.jpg,103,c_Unhealthy_for_Sensitive_Groups
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-3-74.jpg,103,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_MOD_2023-02-09-08.30-2-8.jpg,78,b_Moderate
Mumbai,MH_UH_2023-02-10-14.30-1-12.jpg,160,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-44.jpg,331,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-226.jpg,363,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-2-2.jpg,372,f_Severe
Bengaluru,BENGR_Good_2023-03-21-08.30-1-491.jpg,47,a_Good
Bengaluru,BENGR_Good_2023-03-17-08.30-1-85.jpg,15,a_Good
Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-181.jpg,106,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_VUN_2023-02-27-10.30-1-237.jpg,299,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-441.jpg,104,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-23-08.30-2-251.jpg,43,a_Good
Mumbai,MH_UnFSG_2023-03-14-13.00-1-289.jpg,138,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-1-120.jpg,449,f_Severe
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-151.jpg,68,b_Moderate
Mumbai,MH_UnFSG_2023-02-23-11.00-1-246.jpg,130,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-23-08.30-2-121.jpg,43,a_Good
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-73.jpg,103,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2353.jpg,230,e_Very_Unhealthy
Mumbai,MH_VUN_2023-02-25-10.00-1-226.jpg,206,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-15-08.30-2.jpg,134,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-1-33.jpg,91,b_Moderate
Tamil Nadu,TN_MOD_2023-02-09-08.30-1-22.jpg,78,b_Moderate
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-41.jpg,70,b_Moderate
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-30.jpg,158,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-4-39.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-47.jpg,293,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-01-08.30-1-61.jpg,111,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_Good_2023-03-23-17.00-1-407.jpg,47,a_Good
Mumbai,MH_UN_2023-03-02-08.00-1-96.jpg,156,d_Unhealthy
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-5.jpg,111,c_Unhealthy_for_Sensitive_Groups
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-1-11.jpg,63,b_Moderate
Tamil Nadu,TN_Good_2023-02-22-09.30-3-286.jpg,36,a_Good
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-100.jpg,245,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-3-43.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-3-13.jpg,268,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-126.jpg,363,f_Severe
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-2-40.jpg,158,d_Unhealthy
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-446.jpg,70,b_Moderate
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-3-63.jpg,158,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-3-51.jpg,158,d_Unhealthy
Bengaluru,BENGR_Mod_2023-03-04-08.30-1-221.jpg,71,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-301.jpg,104,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-2-25.jpg,179,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-22-09.30-2-181.jpg,36,a_Good
Bengaluru,BENGR_Good_2023-02-27-08.30-1-216.jpg,47,a_Good
"Biratnagar, Nepal",BRI_Un_2023-02-09-08.00-7.jpg,171,d_Unhealthy
Mumbai,MH_Mod_2023-03-21-15.00-1-85.jpg,92,b_Moderate
Mumbai,MH_Good_2023-03-22-18.00-1-115.jpg,47,a_Good
Bengaluru,BENGR_Mod_2023-02-21-08.30-1-481.jpg,56,b_Moderate
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3593.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-3-42.jpg,158,d_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-53.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-166.jpg,51,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-305.jpg,141,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-2-30.jpg,449,f_Severe
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3929.jpg,230,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1705.jpg,230,e_Very_Unhealthy
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-2-47.jpg,63,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-99.jpg,330,f_Severe
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3801.jpg,230,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-2-86.jpg,119,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-15-14.30-1-44.jpg,103,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BRI_UFSG_2023-02-03- 15.00-13.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-14-11.30-1-24.jpg,160,d_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-09-09.00-1-181.jpg,134,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-62.jpg,158,d_Unhealthy
Bengaluru,BENGR_Good_2023-02-19-08.30-1-3.jpg,41,a_Good
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-275.jpg,245,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-3-65.jpg,101,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-481.jpg,73,b_Moderate
Bengaluru,BENGR_Mod_2023-03-13-08.30-1-274.jpg,53,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-109.jpg,133,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UN_2023-03-15-15.00-11.jpg,162,d_Unhealthy
Bengaluru,BENGR_Mod_2023-03-04-08.30-1-151.jpg,71,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-161.jpg,363,f_Severe
Tamil Nadu,TN_Mod_2023-02-28-08.30-1-6.jpg,73,b_Moderate
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-31.jpg,68,b_Moderate
Tamil Nadu,TN_UNH_2023-02-03-12.30-1-16.jpg,150,d_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-35.jpg,133,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UnFSG_2023-03-01-08.30-1-216.jpg,111,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-1-26.jpg,179,d_Unhealthy
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-256.jpg,68,b_Moderate
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-3-51.jpg,101,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2793.jpg,230,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-111.jpg,363,f_Severe
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-196.jpg,97,b_Moderate
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2569.jpg,230,e_Very_Unhealthy
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-22.jpg,103,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-296.jpg,70,b_Moderate
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-2-8.jpg,101,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-1-21.jpg,119,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-02-25-10.00-1-186.jpg,206,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-1-81.jpg,119,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-02-25-10.00-1-11.jpg,206,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-246.jpg,245,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-03-04-08.30-1-526.jpg,71,b_Moderate
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-1-39.jpg,179,d_Unhealthy
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-121.jpg,68,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-591.jpg,450,f_Severe
Mumbai,MH_UnFSG_2023-03-18-11.00-1-358.jpg,114,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-22.jpg,331,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-686.jpg,363,f_Severe
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-150.jpg,245,e_Very_Unhealthy
Mumbai,MH_Good_2023-03-23-17.00-1-372.jpg,47,a_Good
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-341.jpg,70,b_Moderate
Tamil Nadu,TN_Good_2023-02-22-09.30-1.jpg,36,a_Good
Mumbai,MH_UnFSG_2023-02-23-11.00-1-141.jpg,130,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-11.jpg,101,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-03-10-16.00-1-276.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_Good_2023-03-23-17.00-1-414.jpg,47,a_Good
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-146.jpg,70,b_Moderate
"Knowledge park, Greater Noida",UP_VUN_2023-02-27-10.30-5.jpg,299,e_Very_Unhealthy
Bengaluru,BENGR_UHFSG_2023-02-14-08.30-1-15.jpg,102,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2433.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-2-27.jpg,158,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-3-58.jpg,268,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-18.jpg,281,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-3-64.jpg,141,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-2-27.jpg,179,d_Unhealthy
Tamil Nadu,TN_MOD_2023-02-09-08.30-1-5.jpg,78,b_Moderate
Tamil Nadu,TN_UNH_2023-02-03-12.30-1-23.jpg,150,d_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-116.jpg,281,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-32.jpg,293,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-49.jpg,158,d_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-253.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-105.jpg,223,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-361.jpg,97,b_Moderate
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-433.jpg,230,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-50.jpg,331,f_Severe
Bengaluru,BENGR_Mod_2023-03-04-08.30-1-476.jpg,71,b_Moderate
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-386.jpg,51,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-2-66.jpg,372,f_Severe
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-86.jpg,281,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-461.jpg,363,f_Severe
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-261.jpg,68,b_Moderate
Bengaluru,BENGR_Mod_2023-03-13-08.30-1-288.jpg,53,b_Moderate
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-164.jpg,281,e_Very_Unhealthy
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-1-15.jpg,63,b_Moderate
Mumbai,MH_Mod_2023-03-21-15.00-1-43.jpg,92,b_Moderate
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-3-25.jpg,103,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-101.jpg,104,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-03-21-08.30-1-162.jpg,47,a_Good
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-266.jpg,73,b_Moderate
Mumbai,MH_UN_2023-03-13-10.00-4.jpg,197,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-3-73.jpg,156,d_Unhealthy
Mumbai,MH_UN_2023-03-15-15.00-1-449.jpg,162,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-2-43.jpg,156,d_Unhealthy
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-62.jpg,103,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-121.jpg,363,f_Severe
Tamil Nadu,TN_Good_2023-02-20-16.30-1-21.jpg,43,a_Good
Mumbai,MH_Good_2023-03-22-11.00-1.jpg,49,a_Good
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-2-55.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-1-60.jpg,179,d_Unhealthy
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-2-49.jpg,63,b_Moderate
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-86.jpg,51,b_Moderate
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-526.jpg,68,b_Moderate
Mumbai,MH_Good_2023-03-22-18.00-1-187.jpg,47,a_Good
Bengaluru,BENGR_Good_2023-03-21-08.30-1-330.jpg,47,a_Good
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-1-121.jpg,119,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UnFSG_2023-03-01-08.30-1-71.jpg,111,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-02-17-19.00-2-20.jpg,145,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UnFSG_2023-03-08-08.30-1-21.jpg,121,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-2-48.jpg,372,f_Severe
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-91.jpg,51,b_Moderate
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-2-47.jpg,141,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-4041.jpg,230,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-401.jpg,104,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_MOD_2023-02-09-08.30-2-26.jpg,78,b_Moderate
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-3-33.jpg,91,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-79.jpg,133,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-406.jpg,363,f_Severe
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-29.jpg,199,d_Unhealthy
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-2-22.jpg,101,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-138.jpg,158,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-23-08.30-2-101.jpg,43,a_Good
Mumbai,MH_UN_2023-03-02-08.00-1-156.jpg,156,d_Unhealthy
Mumbai,MH_Good_2023-03-23-17.00-11.jpg,47,a_Good
Mumbai,MH_UH_2023-02-11-03.30-1-3.jpg,154,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-2-12.jpg,268,e_Very_Unhealthy
Mumbai,MH_VUN_2023-02-24-15.00-1-181.jpg,202,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-08-08.30-1-146.jpg,121,c_Unhealthy_for_Sensitive_Groups
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-27.jpg,103,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-03- 09.30-1-6.jpg,162,d_Unhealthy
Bengaluru,BENGR_UHFSG_2023-02-03-08.30-1-2.jpg,136,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-54.jpg,111,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-136.jpg,97,b_Moderate
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-41.jpg,111,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-1-10.jpg,163,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-22-09.30-3-26.jpg,36,a_Good
Tamil Nadu,TN_UnFSG_2023-03-03-09.00-2-81.jpg,121,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_SEV_2023-02-19-14.30-1-39.jpg,357,f_Severe
Mumbai,MH_UN_2023-03-16-11.00-8.jpg,159,d_Unhealthy
Mumbai,MH_UH_2023-02-02- 09.30-1-81.jpg,182,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-14.30-2.jpg,331,f_Severe
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-94.jpg,293,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-241.jpg,51,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-121.jpg,104,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-381.jpg,106,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-20-16.30-1-41.jpg,43,a_Good
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-33.jpg,320,f_Severe
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-3-23.jpg,156,d_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-469.jpg,223,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-65.jpg,320,f_Severe
Tamil Nadu,TN_UHFSG_2023-02-02- 09.00-2-3.jpg,107,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-2-40.jpg,179,d_Unhealthy
Mumbai,MH_UnFSG_2023-03-10-16.00-1-346.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-02-17-13.00-2-4.jpg,140,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-261.jpg,68,b_Moderate
Tamil Nadu,TN_Good_2023-02-21-08.30-3-151.jpg,29,a_Good
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-5.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-3-42.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-105.jpg,330,f_Severe
Tamil Nadu,TN_MOD_2023-02-09-08.30-1-11.jpg,78,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-04-17.00-3.jpg,281,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-586.jpg,97,b_Moderate
Mumbai,MH_UN_2023-03-02-08.00-1-166.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-1-13.jpg,372,f_Severe
Mumbai,MH_Good_2023-03-22-11.00-1-36.jpg,49,a_Good
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-416.jpg,450,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-291.jpg,450,f_Severe
"Knowledge park, Greater Noida",UP_SEV_2023-02-19-14.30-1-11.jpg,357,f_Severe
Mumbai,MH_UN_2023-03-12-13.00-1-113.jpg,156,d_Unhealthy
Tamil Nadu,TN_UN_2023-03-11-08.00-1-161.jpg,152,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-633.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-1-105.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-02-26-08.30-1-101.jpg,48,a_Good
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-2-77.jpg,141,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-02-21-08.30-3-101.jpg,29,a_Good
Mumbai,MH_UN_2023-03-16-11.00-1-64.jpg,159,d_Unhealthy
Mumbai,MH_Good_2023-03-22-11.00-1-330.jpg,49,a_Good
Tamil Nadu,TN_Good_2023-02-23-08.30-1-196.jpg,43,a_Good
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-47.jpg,158,d_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-59.jpg,133,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-03-05-08.30-2-71.jpg,284,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-1-2.jpg,268,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-146.jpg,73,b_Moderate
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-14.30-1-120.jpg,331,f_Severe
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-705.jpg,223,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-03-04-08.30-1-211.jpg,71,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-49.jpg,104,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-14-08.30-1-8.jpg,102,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-3-4.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-260.jpg,245,e_Very_Unhealthy
Mumbai,MH_Good_2023-03-23-17.00-1-148.jpg,47,a_Good
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-2-68.jpg,91,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-228.jpg,245,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2289.jpg,230,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-02-27-08.30-1-136.jpg,47,a_Good
Mumbai,MH_VUN_2023-02-24-15.00-1-51.jpg,202,e_Very_Unhealthy
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-3-4.jpg,103,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-224.jpg,245,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-51.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-14.30-1-81.jpg,331,f_Severe
Bengaluru,BENGR_Mod_2023-02-21-08.30-1-246.jpg,56,b_Moderate
Tamil Nadu,TN_Good_2023-02-27-16.30-2-21.jpg,43,a_Good
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-196.jpg,450,f_Severe
